Label,Date,Lat,Lon,X,Y
Unidentified debris,Fri Jan 05 2024 10:17:24 GMT-0600 (Central Standard Time),30.3768642,-88.8467277,980026.2644158031,318886.6809242292
Unidentified debris,Fri Jan 05 2024 10:17:11 GMT-0600 (Central Standard Time),30.3768818,-88.8468137,979999.1462196301,318893.0851042542
Unidentified debris,Fri Jan 05 2024 10:17:03 GMT-0600 (Central Standard Time),30.3768924,-88.8468687,979981.8031637917,318896.94229786994
Unidentified debris,Fri Jan 05 2024 10:16:56 GMT-0600 (Central Standard Time),30.3768886,-88.8468647,979983.064345252,318895.5601209309
Unidentified debris,Fri Jan 05 2024 10:16:48 GMT-0600 (Central Standard Time),30.3768929,-88.8468649,979983.0014646916,318897.1240003087
Unidentified debris,Fri Jan 05 2024 10:16:41 GMT-0600 (Central Standard Time),30.3768963,-88.8468644,979983.1592806783,318898.36053130677
Unidentified debris,Fri Jan 05 2024 10:16:26 GMT-0600 (Central Standard Time),30.3769133,-88.8470087,979937.6569533844,318904.54874359386
Unidentified debris,Fri Jan 05 2024 10:16:17 GMT-0600 (Central Standard Time),30.3769171,-88.8470089,979937.594052883,318905.9307774953
Unidentified debris,Fri Jan 05 2024 10:16:09 GMT-0600 (Central Standard Time),30.3769126,-88.8469918,979942.9861105673,318904.29351698916
Unidentified debris,Fri Jan 05 2024 10:16:03 GMT-0600 (Central Standard Time),30.3769162,-88.8469946,979942.1033260555,318905.60291149537
Unidentified debris,Fri Jan 05 2024 10:15:55 GMT-0600 (Central Standard Time),30.3769224,-88.8469842,979945.3830978593,318907.85740122286
Unidentified debris,Fri Jan 05 2024 10:15:48 GMT-0600 (Central Standard Time),30.3769311,-88.8469782,979947.2754980942,318911.0212861377
Unidentified debris,Fri Jan 05 2024 10:15:25 GMT-0600 (Central Standard Time),30.3769409,-88.8468588,979984.9271020453,318914.58094478224
Unidentified debris,Fri Jan 05 2024 10:12:12 GMT-0600 (Central Standard Time),30.3775336,-88.8485144,979462.8849209212,319130.20682399586
Unidentified debris,Fri Jan 05 2024 10:12:07 GMT-0600 (Central Standard Time),30.377542,-88.8485168,979462.1285273543,319133.26193118497
Unidentified debris,Fri Jan 05 2024 10:12:01 GMT-0600 (Central Standard Time),30.3775223,-88.8485947,979437.5630013534,319126.1005156033
Building materials,Fri Jan 05 2024 10:11:42 GMT-0600 (Central Standard Time),30.3776586,-88.8488118,979369.1106303434,319175.68090856593
Unidentified debris,Fri Jan 05 2024 10:11:32 GMT-0600 (Central Standard Time),30.3776704,-88.8488336,979362.2369325618,319179.9734041775
Unidentified debris,Fri Jan 05 2024 10:11:19 GMT-0600 (Central Standard Time),30.3777116,-88.849011,979306.2987310236,319194.96517730574
Unidentified debris,Fri Jan 05 2024 10:11:12 GMT-0600 (Central Standard Time),30.3776823,-88.8489689,979319.5728218335,319184.3071914172
Unidentified debris,Fri Jan 05 2024 10:11:06 GMT-0600 (Central Standard Time),30.377738,-88.8489811,979315.7285436447,319204.5653209243
Unidentified debris,Fri Jan 05 2024 10:10:57 GMT-0600 (Central Standard Time),30.3777387,-88.8489783,979316.6115137604,319204.8197828147
Unidentified debris,Fri Jan 05 2024 10:10:45 GMT-0600 (Central Standard Time),30.3777621,-88.8491389,979265.9700746499,319213.3371851801
Unidentified debris,Fri Jan 05 2024 10:10:36 GMT-0600 (Central Standard Time),30.3777641,-88.8491357,979266.9792443783,319214.06442678015
Unidentified debris,Fri Jan 05 2024 10:10:25 GMT-0600 (Central Standard Time),30.3777529,-88.8491129,979274.1682884205,319209.990083566
Unidentified debris,Fri Jan 05 2024 10:10:20 GMT-0600 (Central Standard Time),30.3777659,-88.8491335,979267.673070104,319214.7189741479
Unidentified debris,Fri Jan 05 2024 10:10:13 GMT-0600 (Central Standard Time),30.3777555,-88.8491256,979270.1636801152,319210.93623859796
Unidentified debris,Fri Jan 05 2024 10:09:55 GMT-0600 (Central Standard Time),30.3779046,-88.8497945,979059.2447404724,319265.1926162687
Unidentified debris,Fri Jan 05 2024 10:09:49 GMT-0600 (Central Standard Time),30.377926,-88.8499281,979017.1173408095,319272.98175329354
Unidentified debris,Fri Jan 05 2024 10:09:41 GMT-0600 (Central Standard Time),30.3779258,-88.8499586,979007.4996641286,319272.91042503377
Unidentified debris,Fri Jan 05 2024 10:09:29 GMT-0600 (Central Standard Time),30.3780363,-88.8500892,978966.3230769049,319313.1043682868
Unidentified debris,Fri Jan 05 2024 10:08:21 GMT-0600 (Central Standard Time),30.3782601,-88.8507073,978771.4282569948,319394.5278154181
Unidentified debris,Fri Jan 05 2024 10:08:03 GMT-0600 (Central Standard Time),30.3783026,-88.8508528,978725.5498061888,319409.99175688723
Unidentified debris,Fri Jan 05 2024 10:07:57 GMT-0600 (Central Standard Time),30.378293,-88.8508169,978736.8696899315,319406.4985725875
Unidentified debris,Fri Jan 05 2024 10:07:47 GMT-0600 (Central Standard Time),30.3783136,-88.850853,978725.4873583949,319413.9923699364
Unidentified debris,Fri Jan 05 2024 10:07:40 GMT-0600 (Central Standard Time),30.3783113,-88.8508684,978720.63111508,319413.156631403
Unidentified debris,Fri Jan 05 2024 10:07:33 GMT-0600 (Central Standard Time),30.378315,-88.8508612,978722.9017142052,319414.5019375643
Unidentified debris,Fri Jan 05 2024 10:07:26 GMT-0600 (Central Standard Time),30.3783134,-88.8508815,978716.5003831779,319413.9210225078
Unidentified debris,Fri Jan 05 2024 10:07:11 GMT-0600 (Central Standard Time),30.3782498,-88.8506758,978781.3606491531,319390.78027419053
Unidentified debris,Fri Jan 05 2024 10:07:05 GMT-0600 (Central Standard Time),30.3782203,-88.8508615,978722.8017862071,319380.06039490906
Unidentified debris,Fri Jan 05 2024 10:06:57 GMT-0600 (Central Standard Time),30.3782148,-88.8506399,978792.6791333425,319378.04935101996
Derelict vessels,Fri Jan 05 2024 09:54:58 GMT-0600 (Central Standard Time),30.3745321,-88.8400772,982123.3607646233,318038.33064040507
Building materials,Fri Jan 05 2024 09:54:30 GMT-0600 (Central Standard Time),30.3744475,-88.8400391,982135.3735577848,318007.5616696687
Unidentified debris,Fri Jan 05 2024 09:54:14 GMT-0600 (Central Standard Time),30.3743312,-88.8396504,982257.9455958629,317965.25736458186
Unidentified debris,Fri Jan 05 2024 09:54:02 GMT-0600 (Central Standard Time),30.3743148,-88.839589,982277.3074400479,317959.291758323
Unidentified debris,Fri Jan 05 2024 09:53:51 GMT-0600 (Central Standard Time),30.3742824,-88.8394618,982317.4186736974,317947.50597866386
Unidentified debris,Fri Jan 05 2024 09:53:37 GMT-0600 (Central Standard Time),30.3742596,-88.8393272,982359.8636722589,317939.2115539425
Unidentified debris,Fri Jan 05 2024 09:53:32 GMT-0600 (Central Standard Time),30.3742576,-88.8393173,982362.9855500817,317938.48400698457
Unidentified debris,Fri Jan 05 2024 09:53:25 GMT-0600 (Central Standard Time),30.3742523,-88.8393041,982367.1480035846,317936.55622523505
Unidentified debris,Fri Jan 05 2024 09:53:10 GMT-0600 (Central Standard Time),30.3742263,-88.8390808,982437.5640843351,317927.0966187981
Unidentified debris,Fri Jan 05 2024 09:53:03 GMT-0600 (Central Standard Time),30.374235,-88.8391381,982419.4949675307,317930.2616513641
Unidentified debris,Fri Jan 05 2024 09:52:55 GMT-0600 (Central Standard Time),30.3742302,-88.839085,982436.2397065706,317928.51508080616
Unidentified debris,Fri Jan 05 2024 09:52:48 GMT-0600 (Central Standard Time),30.3742314,-88.8390796,982437.9425926144,317928.9514235763
Unidentified debris,Fri Jan 05 2024 09:52:41 GMT-0600 (Central Standard Time),30.3742328,-88.8390695,982441.1276045605,317929.4604295661
Unidentified debris,Fri Jan 05 2024 09:52:33 GMT-0600 (Central Standard Time),30.3742412,-88.839068,982441.6007769112,317932.5154098128
Unidentified debris,Fri Jan 05 2024 09:52:27 GMT-0600 (Central Standard Time),30.3742314,-88.8390617,982443.5872710675,317928.95113776816
Unidentified debris,Fri Jan 05 2024 09:52:18 GMT-0600 (Central Standard Time),30.3742275,-88.8390543,982445.920753678,317927.5326250746
Unidentified debris,Fri Jan 05 2024 09:52:11 GMT-0600 (Central Standard Time),30.3742386,-88.8390519,982446.6777858393,317931.56955669116
Unidentified debris,Fri Jan 05 2024 09:52:04 GMT-0600 (Central Standard Time),30.3742317,-88.839036,982451.6916473022,317929.05983627244
Unidentified debris,Fri Jan 05 2024 09:51:55 GMT-0600 (Central Standard Time),30.3742236,-88.8390285,982454.0565879708,317926.1138204328
Unidentified debris,Fri Jan 05 2024 09:51:49 GMT-0600 (Central Standard Time),30.3742228,-88.8390224,982455.980179021,317925.8227710218
Unidentified debris,Fri Jan 05 2024 09:51:41 GMT-0600 (Central Standard Time),30.3742168,-88.8389901,982466.1657198034,317923.64011524
Unidentified debris,Fri Jan 05 2024 09:51:31 GMT-0600 (Central Standard Time),30.3741595,-88.8389711,982472.156241979,317902.8003239368
Unidentified debris,Fri Jan 05 2024 09:51:21 GMT-0600 (Central Standard Time),30.374175,-88.8389064,982492.5593663409,317908.43652467954
Unidentified debris,Fri Jan 05 2024 09:51:12 GMT-0600 (Central Standard Time),30.3741784,-88.8388677,982504.7632916293,317909.6724758419
Building materials,Fri Jan 05 2024 09:50:51 GMT-0600 (Central Standard Time),30.3741782,-88.8388721,982503.3757685971,317909.5998054435
Building materials,Fri Jan 05 2024 09:50:38 GMT-0600 (Central Standard Time),30.3741757,-88.8388154,982521.2558051414,317908.68970850075
Unidentified debris,Fri Jan 05 2024 09:50:30 GMT-0600 (Central Standard Time),30.3741607,-88.8388231,982518.8273816964,317903.23446149385
Unidentified debris,Fri Jan 05 2024 09:50:21 GMT-0600 (Central Standard Time),30.3741524,-88.8387525,982541.0906219961,317900.21475476085
Unidentified debris,Fri Jan 05 2024 09:50:11 GMT-0600 (Central Standard Time),30.3741372,-88.8386873,982561.6508820815,317894.6856746291
Unidentified debris,Fri Jan 05 2024 09:50:05 GMT-0600 (Central Standard Time),30.3741359,-88.8386692,982567.358612777,317894.2126071343
Unidentified debris,Fri Jan 05 2024 09:49:59 GMT-0600 (Central Standard Time),30.3741413,-88.8386548,982571.8996797963,317896.17632482573
Unidentified debris,Fri Jan 05 2024 09:49:44 GMT-0600 (Central Standard Time),30.3741212,-88.8384278,982643.4827692106,317888.8628462937
Unidentified debris,Fri Jan 05 2024 09:49:34 GMT-0600 (Central Standard Time),30.37412,-88.838406,982650.3572819786,317888.4261087221
Unidentified debris,Fri Jan 05 2024 09:49:27 GMT-0600 (Central Standard Time),30.3741177,-88.8383899,982655.4343075643,317887.58939257084
Unidentified debris,Fri Jan 05 2024 09:49:14 GMT-0600 (Central Standard Time),30.3741142,-88.8383611,982664.5162023396,317886.3160700559
Unidentified debris,Fri Jan 05 2024 09:49:08 GMT-0600 (Central Standard Time),30.3741129,-88.8383073,982681.4817716929,317885.84252304846
Unidentified debris,Fri Jan 05 2024 09:49:01 GMT-0600 (Central Standard Time),30.3741071,-88.8383029,982682.8691995773,317883.7330545581
Building materials,Fri Jan 05 2024 09:48:41 GMT-0600 (Central Standard Time),30.3740879,-88.8381462,982732.2835528312,317876.7480549791
Unidentified debris,Fri Jan 05 2024 09:48:34 GMT-0600 (Central Standard Time),30.3740983,-88.8381727,982723.927055296,317880.5307969458
Unidentified debris,Fri Jan 05 2024 09:48:24 GMT-0600 (Central Standard Time),30.3740776,-88.8381614,982727.4901397121,317873.00224193546
Unidentified debris,Fri Jan 05 2024 09:48:12 GMT-0600 (Central Standard Time),30.3740995,-88.8381071,982744.6137445188,317880.9663486053
Unidentified debris,Fri Jan 05 2024 09:48:05 GMT-0600 (Central Standard Time),30.3741008,-88.8380894,982750.1953812741,317881.43891215196
Unidentified debris,Fri Jan 05 2024 09:47:55 GMT-0600 (Central Standard Time),30.3740989,-88.8380689,982756.6599368684,317880.74762855726
Unidentified debris,Fri Jan 05 2024 09:47:49 GMT-0600 (Central Standard Time),30.3741001,-88.8380592,982759.7188072922,317881.1839300161
Unidentified debris,Fri Jan 05 2024 09:47:43 GMT-0600 (Central Standard Time),30.3741009,-88.8380474,982763.4398973142,317881.4747277887
Unidentified debris,Fri Jan 05 2024 09:47:20 GMT-0600 (Central Standard Time),30.3740966,-88.8379288,982800.8398201074,317879.9093202785
Unidentified debris,Fri Jan 05 2024 09:47:14 GMT-0600 (Central Standard Time),30.3740937,-88.8379095,982806.9259475444,317878.85437016195
Unidentified debris,Fri Jan 05 2024 09:47:06 GMT-0600 (Central Standard Time),30.3740967,-88.8379003,982809.827171099,317879.9453260165
Unidentified debris,Fri Jan 05 2024 09:47:00 GMT-0600 (Central Standard Time),30.3740975,-88.8378937,982811.9084637527,317880.2361949676
Unidentified debris,Fri Jan 05 2024 09:46:48 GMT-0600 (Central Standard Time),30.3740966,-88.8378758,982817.553136768,317879.9086463668
Unidentified debris,Fri Jan 05 2024 09:46:38 GMT-0600 (Central Standard Time),30.3741005,-88.8378718,982818.8145759692,317881.32699059515
Unidentified debris,Fri Jan 05 2024 09:46:29 GMT-0600 (Central Standard Time),30.3741006,-88.8378687,982819.792148741,317881.3633205485
Unidentified debris,Fri Jan 05 2024 09:46:20 GMT-0600 (Central Standard Time),30.3740934,-88.8378634,982821.4633756486,317878.7446787322
Unidentified debris,Fri Jan 05 2024 09:46:13 GMT-0600 (Central Standard Time),30.3741011,-88.8378563,982823.7024412485,317881.545009738
Unidentified debris,Fri Jan 05 2024 09:46:08 GMT-0600 (Central Standard Time),30.3740966,-88.8378533,982824.6484127096,317879.9083626356
Unidentified debris,Fri Jan 05 2024 09:45:59 GMT-0600 (Central Standard Time),30.3741002,-88.8378366,982829.9147362232,317881.217440435
Unidentified debris,Fri Jan 05 2024 09:45:47 GMT-0600 (Central Standard Time),30.3740969,-88.8378173,982836.0008585384,317880.01701888995
Unidentified debris,Fri Jan 05 2024 09:45:38 GMT-0600 (Central Standard Time),30.3740983,-88.8378045,982840.0373022612,317880.5260267407
Unidentified debris,Fri Jan 05 2024 09:45:30 GMT-0600 (Central Standard Time),30.3740967,-88.8377972,982842.3393021612,317879.94403043034
Unidentified debris,Fri Jan 05 2024 09:45:23 GMT-0600 (Central Standard Time),30.3741021,-88.837791,982844.2945221213,317881.9078846869
Unidentified debris,Fri Jan 05 2024 09:45:17 GMT-0600 (Central Standard Time),30.374118,-88.8377311,982863.1839467781,317887.68983296695
Unidentified debris,Fri Jan 05 2024 09:45:09 GMT-0600 (Central Standard Time),30.3740797,-88.8377782,982848.330625973,317873.7610484761
Unidentified debris,Fri Jan 05 2024 09:44:56 GMT-0600 (Central Standard Time),30.3741235,-88.8376842,982877.9737288821,317889.6895623484
Unidentified debris,Fri Jan 05 2024 09:44:50 GMT-0600 (Central Standard Time),30.3741131,-88.8377138,982868.639355531,317885.90753590676
Unidentified debris,Fri Jan 05 2024 09:44:43 GMT-0600 (Central Standard Time),30.3741229,-88.8376887,982876.5546656935,317889.4714022866
Unidentified debris,Fri Jan 05 2024 09:44:35 GMT-0600 (Central Standard Time),30.374116,-88.8376724,982881.6947014576,317886.96173740184
Unidentified debris,Fri Jan 05 2024 09:44:29 GMT-0600 (Central Standard Time),30.3741207,-88.8376703,982882.3569925072,317888.67105960014
Unidentified debris,Fri Jan 05 2024 09:44:21 GMT-0600 (Central Standard Time),30.3741141,-88.8376584,982886.1095125747,317886.2705557821
Unidentified debris,Fri Jan 05 2024 09:44:09 GMT-0600 (Central Standard Time),30.3740778,-88.8375878,982908.3724120999,317873.0677308471
Unidentified debris,Fri Jan 05 2024 09:44:06 GMT-0600 (Central Standard Time),30.3741181,-88.8375651,982915.5313058943,317887.72420875554
Unidentified debris,Fri Jan 05 2024 09:43:56 GMT-0600 (Central Standard Time),30.3741109,-88.8376335,982893.9615723839,317885.10644583934
Unidentified debris,Fri Jan 05 2024 09:43:50 GMT-0600 (Central Standard Time),30.3741128,-88.837633,982894.119271381,317885.7974526911
Unidentified debris,Fri Jan 05 2024 09:43:42 GMT-0600 (Central Standard Time),30.3741129,-88.8376176,982898.9755941546,317885.8336378458
Unidentified debris,Fri Jan 05 2024 09:43:33 GMT-0600 (Central Standard Time),30.3741226,-88.8375777,982911.5580135452,317889.36096671916
Unidentified debris,Fri Jan 05 2024 09:43:23 GMT-0600 (Central Standard Time),30.3741118,-88.8375239,982928.5234569311,317885.4324728151
Unidentified debris,Fri Jan 05 2024 09:43:13 GMT-0600 (Central Standard Time),30.3741102,-88.8375444,982922.0588515588,317884.8508069278
Unidentified debris,Fri Jan 05 2024 09:43:06 GMT-0600 (Central Standard Time),30.3741297,-88.8375407,982923.2258934322,317891.942737458
Unidentified debris,Fri Jan 05 2024 09:42:57 GMT-0600 (Central Standard Time),30.3741071,-88.8375115,982932.4336787007,317883.72298086685
Unidentified debris,Fri Jan 05 2024 09:42:50 GMT-0600 (Central Standard Time),30.3741071,-88.8374884,982939.7181612203,317883.72271301254
Unidentified debris,Fri Jan 05 2024 09:42:44 GMT-0600 (Central Standard Time),30.374109,-88.837505,982934.4834503083,317884.41391818493
Unidentified debris,Fri Jan 05 2024 09:42:33 GMT-0600 (Central Standard Time),30.3741079,-88.8374805,982942.2094018243,317884.01357452
Unidentified debris,Fri Jan 05 2024 09:42:21 GMT-0600 (Central Standard Time),30.3740956,-88.8373311,982989.321870817,317879.5384823944
Unidentified debris,Fri Jan 05 2024 09:42:13 GMT-0600 (Central Standard Time),30.3741069,-88.8373774,982974.7215161875,317883.64870842086
Unidentified debris,Fri Jan 05 2024 09:42:06 GMT-0600 (Central Standard Time),30.3740977,-88.8373398,982986.5783910998,317880.30233032606
Unidentified debris,Fri Jan 05 2024 09:41:16 GMT-0600 (Central Standard Time),30.3739368,-88.8377148,982868.3215307102,317821.78883139626
Unidentified debris,Fri Jan 05 2024 09:41:10 GMT-0600 (Central Standard Time),30.3739346,-88.8376981,982873.5877799306,317820.98850804125
Unidentified debris,Fri Jan 05 2024 09:41:04 GMT-0600 (Central Standard Time),30.3739512,-88.8376932,982875.1332081961,317827.0257184618
Unidentified debris,Fri Jan 05 2024 09:40:57 GMT-0600 (Central Standard Time),30.3739443,-88.8376865,982877.2459304174,317824.51616961666
Unidentified debris,Fri Jan 05 2024 09:40:51 GMT-0600 (Central Standard Time),30.3739718,-88.8375888,982908.0556186433,317834.516500662
Unidentified debris,Fri Jan 05 2024 09:40:45 GMT-0600 (Central Standard Time),30.3739507,-88.8376801,982879.2642346589,317826.84371427307
Unidentified debris,Fri Jan 05 2024 09:40:38 GMT-0600 (Central Standard Time),30.3739522,-88.8376682,982883.0168737136,317827.3891069537
Unidentified debris,Fri Jan 05 2024 09:40:32 GMT-0600 (Central Standard Time),30.373947,-88.8376466,982889.8282766371,317825.49765404477
Unidentified debris,Fri Jan 05 2024 09:40:26 GMT-0600 (Central Standard Time),30.3739606,-88.8376397,982892.0043525494,317830.4437683191
Unidentified debris,Fri Jan 05 2024 09:40:06 GMT-0600 (Central Standard Time),30.3739606,-88.8372659,983009.8806999928,317830.43948295375
Unidentified debris,Fri Jan 05 2024 09:39:51 GMT-0600 (Central Standard Time),30.3740188,-88.8372064,983028.6445124928,317851.60565060616
Unidentified debris,Fri Jan 05 2024 09:39:43 GMT-0600 (Central Standard Time),30.3739841,-88.8371621,983042.6139070864,317838.9850994888
Unidentified debris,Fri Jan 05 2024 09:39:35 GMT-0600 (Central Standard Time),30.3739812,-88.8371481,983047.0287149973,317837.930246803
Unidentified debris,Fri Jan 05 2024 09:39:28 GMT-0600 (Central Standard Time),30.3739757,-88.8371454,983047.8800818179,317835.9299178687
Unidentified debris,Fri Jan 05 2024 09:39:20 GMT-0600 (Central Standard Time),30.3739952,-88.8371378,983050.2769494188,317843.0218110487
Unidentified debris,Fri Jan 05 2024 09:39:13 GMT-0600 (Central Standard Time),30.3739838,-88.8370989,983062.5437680288,317838.8753243422
Unidentified debris,Fri Jan 05 2024 09:39:07 GMT-0600 (Central Standard Time),30.3740179,-88.8370783,983069.0403046702,317851.27697083034
Unidentified debris,Fri Jan 05 2024 09:39:00 GMT-0600 (Central Standard Time),30.3740126,-88.8370554,983076.261661317,317849.34917079477
Unidentified debris,Fri Jan 05 2024 09:38:54 GMT-0600 (Central Standard Time),30.3740115,-88.8370409,983080.8341632944,317848.9489608351
Unidentified debris,Fri Jan 05 2024 09:38:49 GMT-0600 (Central Standard Time),30.3739758,-88.8370341,983082.9780911688,317835.96512344014
Unidentified debris,Fri Jan 05 2024 09:38:10 GMT-0600 (Central Standard Time),30.3739987,-88.8370295,983084.4289543657,317844.2935990866
Unidentified debris,Fri Jan 05 2024 09:38:03 GMT-0600 (Central Standard Time),30.3739728,-88.8370054,983092.0284855776,317834.87375611975
Unidentified debris,Fri Jan 05 2024 09:37:57 GMT-0600 (Central Standard Time),30.3739637,-88.8369855,983098.3037642008,317831.56396558264
Unidentified debris,Fri Jan 05 2024 09:37:49 GMT-0600 (Central Standard Time),30.3739667,-88.836987,983097.8307803478,317832.65505370445
Unidentified debris,Fri Jan 05 2024 09:37:44 GMT-0600 (Central Standard Time),30.3739689,-88.8369826,983099.2183285764,317833.45512910344
Unidentified debris,Fri Jan 05 2024 09:37:38 GMT-0600 (Central Standard Time),30.3739498,-88.8369789,983100.3848853112,317826.50859423255
Unidentified debris,Fri Jan 05 2024 09:37:26 GMT-0600 (Central Standard Time),30.3739125,-88.8368465,983142.1362841811,317812.94160266087
Unidentified debris,Fri Jan 05 2024 09:37:20 GMT-0600 (Central Standard Time),30.3739039,-88.8368448,983142.6722757757,317809.8138438263
Unidentified debris,Fri Jan 05 2024 09:37:14 GMT-0600 (Central Standard Time),30.373906,-88.8368272,983148.2223927182,317810.57742326934
Unidentified debris,Fri Jan 05 2024 09:37:07 GMT-0600 (Central Standard Time),30.3739125,-88.8368512,983140.6541570966,317812.94164864416
Unidentified debris,Fri Jan 05 2024 09:36:56 GMT-0600 (Central Standard Time),30.3739323,-88.8369269,983116.7826790287,317820.14347866835
Building materials,Fri Jan 05 2024 09:36:19 GMT-0600 (Central Standard Time),30.3738581,-88.836672,983197.1636110632,317793.1551510097
Unidentified debris,Fri Jan 05 2024 09:36:09 GMT-0600 (Central Standard Time),30.3738575,-88.8366336,983209.2729050309,317792.936581703
Unidentified debris,Fri Jan 05 2024 09:35:57 GMT-0600 (Central Standard Time),30.3738673,-88.8365759,983227.468492262,317796.50022773125
Unidentified debris,Fri Jan 05 2024 09:35:48 GMT-0600 (Central Standard Time),30.3738455,-88.8367172,983182.9098186205,317788.5730678197
Unidentified debris,Fri Jan 05 2024 09:35:40 GMT-0600 (Central Standard Time),30.3738377,-88.8367075,983185.9685942574,317785.73618717794
Unidentified debris,Fri Jan 05 2024 09:35:33 GMT-0600 (Central Standard Time),30.3738433,-88.8367122,983184.4865267798,317787.7729006749
Unidentified debris,Fri Jan 05 2024 09:35:25 GMT-0600 (Central Standard Time),30.3738444,-88.8366886,983191.9287139026,317788.17273958324
Unidentified debris,Fri Jan 05 2024 09:35:18 GMT-0600 (Central Standard Time),30.3738422,-88.8366797,983194.7352732925,317787.3725364914
Unidentified debris,Fri Jan 05 2024 09:35:08 GMT-0600 (Central Standard Time),30.3738562,-88.836628,983211.0388309238,317792.46373207646
Unidentified debris,Fri Jan 05 2024 09:34:59 GMT-0600 (Central Standard Time),30.373859,-88.8366225,983212.7732655102,317793.4820163594
Unidentified debris,Fri Jan 05 2024 09:34:52 GMT-0600 (Central Standard Time),30.3738497,-88.8365588,983232.8607323514,317790.09911305475
Unidentified debris,Fri Jan 05 2024 09:34:40 GMT-0600 (Central Standard Time),30.3738601,-88.8365734,983228.2567832147,317793.88163031836
Unidentified debris,Fri Jan 05 2024 09:34:28 GMT-0600 (Central Standard Time),30.3738566,-88.8364624,983263.2601936077,317792.6077282418
Unidentified debris,Fri Jan 05 2024 09:34:23 GMT-0600 (Central Standard Time),30.3738501,-88.8364514,983266.728938601,317790.24364143005
Unidentified debris,Fri Jan 05 2024 09:34:14 GMT-0600 (Central Standard Time),30.3738506,-88.8364435,983269.2201800586,317790.42541844153
Unidentified debris,Fri Jan 05 2024 09:34:08 GMT-0600 (Central Standard Time),30.3738468,-88.8364297,983273.5719224331,317789.0432736417
Unidentified debris,Fri Jan 05 2024 09:33:57 GMT-0600 (Central Standard Time),30.3739217,-88.8364195,983276.78919761,317816.28363838117
Unidentified debris,Fri Jan 05 2024 09:33:47 GMT-0600 (Central Standard Time),30.3737988,-88.8363654,983293.8482287573,317771.58555966575
Unidentified debris,Fri Jan 05 2024 09:33:39 GMT-0600 (Central Standard Time),30.3737728,-88.8362745,983322.5129849835,317762.12883946486
Unidentified debris,Fri Jan 05 2024 09:33:30 GMT-0600 (Central Standard Time),30.3738021,-88.8363605,983295.3934589325,317772.7856984856
Unidentified debris,Fri Jan 05 2024 09:33:14 GMT-0600 (Central Standard Time),30.3734181,-88.8366408,983206.9977467171,317633.13084850943
Building materials,Fri Jan 05 2024 09:32:38 GMT-0600 (Central Standard Time),30.37237,-88.8319742,984678.6042440714,317251.9337657707
Building materials,Fri Jan 05 2024 09:31:58 GMT-0600 (Central Standard Time),30.37293,-88.8314301,984850.1833778662,317455.6031315822
Unidentified debris,Fri Jan 05 2024 09:31:49 GMT-0600 (Central Standard Time),30.3728726,-88.8314705,984837.4436076655,317434.7270622376
Unidentified debris,Fri Jan 05 2024 09:31:43 GMT-0600 (Central Standard Time),30.3728891,-88.831473,984836.6551353311,317440.72794911225
Unidentified debris,Fri Jan 05 2024 09:31:34 GMT-0600 (Central Standard Time),30.3728924,-88.831477,984835.3937177786,317441.92810839263
Unidentified debris,Fri Jan 05 2024 09:31:26 GMT-0600 (Central Standard Time),30.3729018,-88.8314467,984844.9487495607,317445.3469606514
Unidentified debris,Fri Jan 05 2024 09:31:16 GMT-0600 (Central Standard Time),30.3729469,-88.8314254,984851.6654162864,317461.7495327438
Unidentified debris,Fri Jan 05 2024 09:31:00 GMT-0600 (Central Standard Time),30.3729274,-88.8310197,984979.6027668491,317454.65994329023
Unidentified debris,Fri Jan 05 2024 09:30:48 GMT-0600 (Central Standard Time),30.3729118,-88.8309044,985015.9626684812,317448.98712611455
Unidentified debris,Fri Jan 05 2024 09:30:40 GMT-0600 (Central Standard Time),30.372943,-88.8308544,985031.7298902345,317460.33462368173
Unidentified debris,Fri Jan 05 2024 09:30:35 GMT-0600 (Central Standard Time),30.3729543,-88.8308323,985038.6990190527,317464.44448401884
Unidentified debris,Fri Jan 05 2024 09:30:29 GMT-0600 (Central Standard Time),30.3729581,-88.8308308,985039.1720124243,317465.82651989267
Unidentified debris,Fri Jan 05 2024 09:30:14 GMT-0600 (Central Standard Time),30.3730373,-88.8307349,985069.4133451052,317494.6315202469
Unidentified debris,Fri Jan 05 2024 09:29:44 GMT-0600 (Central Standard Time),30.3717207,-88.8291998,985553.5230571103,317015.8104993205
Unidentified debris,Fri Jan 05 2024 09:29:20 GMT-0600 (Central Standard Time),30.3717433,-88.8292084,985550.8107202048,317024.0298133659
Unidentified debris,Fri Jan 05 2024 09:29:13 GMT-0600 (Central Standard Time),30.3717588,-88.8292188,985547.5308427599,317029.66690208786
Building materials,Fri Jan 05 2024 09:28:48 GMT-0600 (Central Standard Time),30.3718114,-88.8291848,985558.2521478466,317048.79743106884
Unidentified debris,Fri Jan 05 2024 09:28:41 GMT-0600 (Central Standard Time),30.3718009,-88.8292012,985553.0804990131,317044.9784883006
Unidentified debris,Fri Jan 05 2024 09:28:35 GMT-0600 (Central Standard Time),30.3718111,-88.8291992,985553.7110696075,317048.6881578609
Unidentified debris,Fri Jan 05 2024 09:28:19 GMT-0600 (Central Standard Time),30.3717118,-88.8288991,985648.3498978743,317012.577235655
Unidentified debris,Fri Jan 05 2024 09:27:43 GMT-0600 (Central Standard Time),30.3715742,-88.8289578,985629.8405943055,316962.5326579096
